"","gdgt0_mu","gdgt1_mu","gdgt2_mu","gdgt3_mu","cren_mu","creniso_mu","gdgt0_sig","gdgt1_sig","gdgt2_sig","gdgt3_sig","cren_sig","creniso_sig","gdgt0_max","gdgt1_max","gdgt2_max","gdgt3_max","cren_max","creniso_max","gdgt0_min","gdgt1_min","gdgt2_min","gdgt3_min","cren_min","creniso_min","gdgt0_weights","gdgt1_weights","gdgt2_weights","gdgt3_weights","cren_weights","creniso_weights","Distance","Temperature","ClosedSum","ParetoFrontRank"
"1",-6.69216885102825,19.8711288029481,28.0917668958842,32.9621472224541,47.41705031,61.7946290290708,20.3882911,11.3012163747309,13.5902327,10.5667705410203,26.24833924,20.2798277266423,53.4033414444277,6.19907336156966,8.05460843208874,3.10627965523306,63.79301626,27.8825410977811,7.90190592704671,0.285505244446679,0.174254853663324,0.784625482731904,40.1810065951655,0.876810714,0.129328038205751,0.916752134357557,0.515938444,0.918441169255828,0.010142182,0.605619048278453,2.68,3.24,2.624,1
"2",-5.54319059192903,18.7743605485715,30.7765024762801,42.9497460230569,64.5895277142378,52.70229496,20.4566837123807,9.39117117215737,11.3735174491345,19.4121491767882,32.1138628813925,20.1602378950199,54.0307919210128,6.58621361015738,9.09587521159686,3.71364239240281,74.1543155536828,16.7262649233204,5.266851705,0.128283768699434,0.979808708294428,0.348932405310229,39.4270369634593,0.6431226,0.0675735104112744,0.712164992241528,0.707449586547326,0.976344394107812,0.10327712994241,0.346639890458205,2.8,2.9,2.661,1
"3",-5.54319059192903,18.7743605485715,30.7765024762801,42.9497460230569,64.5895277142378,52.70229496,20.4566837123807,9.39117117215737,11.3735174491345,19.4121491767882,32.1138628813925,20.1602378950199,54.0307919210128,6.58621361015738,9.09587521159686,3.71364239240281,74.1543155536828,16.7262649233204,5.266851705,0.128283768699434,0.979808708294428,0.348932405310229,39.4270369634593,0.6431226,0.0675735104112744,0.712164992241528,0.707449586547326,0.976344394107812,0.10327712994241,0.346639890458205,2.8,2.9,2.661,1
"4",-6.17746399352914,19.6593900539022,28.0922294,32.8209905586894,47.41705031,61.7860852959733,20.1690465027998,11.3297467363874,13.5902327,11.2125507429878,26.24833924,20.265116841585,53.32937676,6.20473827412731,8.061544118,3.1104915134996,63.79301626,27.8834578113706,7.90164287101531,0.320852294573497,0.165744745,0.394745195079541,39.7404052309328,0.875297969305645,0.129408688732898,0.723228441139766,0.508558399516776,0.920552229,0.0163755131340756,0.605600642141709,2.67,3.26,2.639,1
"5",-4.32314060318143,19.8030968455589,28.967512652446,33.0153691085498,58.07775043,54.3826201351638,19.2706670079543,9.53625001269247,11.4077067559237,11.1362726370497,26.0414533119439,20.859567323761,55.6325190406059,6.57063506227075,8.33942098330616,4.18702495318862,73.4805121259215,14.7867889077137,7.82791719410285,0.866750120549842,0.611317944484387,0.251262979849622,40.1964411231734,0.177835493674172,0.134387820283775,0.509531730032265,0.518259901157033,0.978815829164731,0.0163266679870879,0.345047379437518,2.5,2.72,2.799,1
"6",-4.87033409099936,21.782205042947,31.2346196958884,44.2093278189792,58.5298560351457,77.7092817781102,19.4615283481069,13.3689673004294,10.1989524266558,17.0625386646793,26.386405884514,21.5481161519519,61.15102659,6.64565254154087,7.7240800562602,9.0430492962694,68.6375582668422,22.0680995735431,7.71800364660075,0.0221816859263251,0.447781389522527,0.24552177378568,38.739839898207,0.0370070922739577,0.132931709843731,0.72778983176217,0.516096550966418,0.980355159072261,0.0278900703891877,0.744713976134096,5.21,2.53,4.352,1
"7",-6.22889818927473,19.8711288029481,28.074191696922,32.8203605725001,47.41705031,61.8005520503709,20.17607030752,11.30344485,13.3366002113727,10.4942102640879,26.2176085295992,20.2633535996919,53.4045269912566,6.20684672836771,8.13276649302398,3.11055321569801,63.79301626,27.8826167160908,7.90153629093273,0.321909373764523,0.624026575911765,0.389059013178538,39.8902707227022,0.884599975698667,0.129502858121393,0.72321466472265,0.569630468313343,0.920552229,0.010142182,0.605624363327126,2.68,3.32,2.621,1
"8",-4.88322702488833,22.1165627989284,29.0873652567954,33.1175025022779,58.55120865,61.4797573407198,20.5784827280437,13.3342771271945,10.124037198909,10.541004692762,38.9186249455937,21.5450662089258,68.4997321385008,6.57787770061427,9.12371686850041,4.04455729988299,74.1641228461088,21.5054534625514,1.95263489978326,0.634168939568904,0.963585987756048,0.374059791157147,15.7059386311482,0.0946933594865182,0.061177357569968,0.50456898,0.329476578394112,0.981632119884669,0.0276214611515852,0.363576151718739,2.42,2.58,4.273,1
"9",-7.77700029605076,21.7823635957844,31.3336453950009,44.2150649974359,44.2483221271063,77.7299205849338,19.5266923314267,12.120800384157,10.0454477772621,16.5724097828906,38.5497532160265,21.6031046232123,61.3407696850358,6.54398922125833,5.15079603907879,9.0438314283805,64.205264241055,27.6065683754023,12.7473275607193,0.0434254953001129,1.15261383123492,0.29917966749756,9.40279041281394,1.44265778817752,0.122820970765184,0.731277655119511,0.577436348618528,0.914844486559154,0.01005633,0.354769379750796,5.16,2.56,2.874,1
"10",-5.54319059192903,18.7743605485715,30.7765024762801,42.9497460230569,64.5895277142378,52.70229496,20.4566837123807,9.39117117215737,11.3735174491345,19.4121491767882,32.1138628813925,20.1602378950199,54.0307919210128,6.58621361015738,9.09587521159686,3.71364239240281,74.1543155536828,16.7262649233204,5.266851705,0.128283768699434,0.979808708294428,0.348932405310229,39.4270369634593,0.6431226,0.0675735104112744,0.712164992241528,0.707449586547326,0.976344394107812,0.10327712994241,0.346639890458205,2.8,2.9,2.661,1
