gdgt0_mu,gdgt1_mu,gdgt2_mu,gdgt3_mu,cren_mu,creniso_mu,gdgt0_sig,gdgt1_sig,gdgt2_sig,gdgt3_sig,cren_sig,creniso_sig,gdgt0_max,gdgt1_max,gdgt2_max,gdgt3_max,cren_max,creniso_max,gdgt0_min,gdgt1_min,gdgt2_min,gdgt3_min,cren_min,creniso_min,gdgt0_weights,gdgt1_weights,gdgt2_weights,gdgt3_weights,cren_weights,creniso_weights
-6.314335109,18.38081362,33.89514163,52.01924153,44.27569105,70.3967476,16.93604135,14.16878366,12.45941025,18.0170563,25.99773203,24.93643128,68.18480826,5.796687388,6.265495031,6.891349493,60.84970256,18.72149861,17.47840337,1.320433036,0.364057533,0.1624924,24.33095309,1.479824322,0.045795246,0.571249055,0.601036463,0.829284632,0.125340295,0.251364074
-5.131381033,18.08936217,30.7913904,52.01704785,44.6964172,70.93827777,16.24657442,14.33853222,12.51565694,18.48760813,25.22859753,24.93643128,68.18218803,5.82110066,6.169244344,6.889421776,60.85170326,18.41794665,17.25536547,0.743404193,0.231242048,0.171392932,24.40612507,1.479948913,0.043487429,0.588188439,0.860930349,0.829308043,0.12675154,0.251413011
-11.28461226,25.17613166,28.2150731,36.54419793,79.23338924,53.48188154,26.25083388,16.82015208,8.803575937,5.316608513,28.39175226,16.47090103,67.04620763,6.026058198,8.415547303,7.393877368,84.20503374,15.57723261,5.643438264,0.90838511,0.158230532,0.349092604,51.14918264,0.47143074,0.137261298,0.745682438,0.3625694,0.883328606,0.12469645,0.625070258
-9.811258716,21.64485051,30.74534107,36.50172682,76.38357654,69.19359013,25.84362538,12.3673617,10.88829868,5.857611814,27.4344569,22.96969211,61.90143228,5.063529559,7.858376173,6.779326455,64.4058487,22.15214509,8.626936139,1.811510896,0.248868345,0.387998236,45.16367827,0.662988729,0.152763027,0.800089188,0.379281535,0.859994268,0.002093473,0.494049143
-12.12633831,25.19467148,28.2150731,36.53683047,79.23338924,58.79934207,26.25083388,16.82015208,8.724224464,5.747182929,28.39175226,19.2710141,67.16741705,6.023184682,8.417802054,7.05033807,64.08506779,15.58977878,5.62103158,0.90838511,0.088456333,0.353499767,51.14918264,0.47143074,0.137261298,0.744991086,0.362657766,0.883328606,0.1246965,0.586909858
-12.70971476,25.19467148,28.2150731,36.53683047,79.23338924,58.81367726,26.24978567,16.82015208,8.886234015,5.861530789,28.14724259,19.35587703,67.16741705,5.993979141,7.967399712,7.05033807,64.08170683,15.58977878,8.630808804,0.90838511,0.090377845,0.353499767,51.14918264,0.676886104,0.137251872,0.744967142,0.362493452,0.883328606,0.1246965,0.598633215
-11.99124512,25.19467148,28.2150731,36.53683047,79.23338924,58.79934207,26.25083388,16.82015208,8.724224464,5.747182929,28.39175226,19.2710141,67.16741705,6.023184682,8.417802054,7.05033807,64.08506779,15.58977878,5.62103158,0.90838511,0.088456333,0.353499767,51.14918264,0.47143074,0.137261298,0.744991086,0.362657766,0.883328606,0.1246965,0.586909858
-7.695630004,22.85633575,34.68381605,48.63197032,70.15127303,64.68136979,21.22137306,14.1548388,11.03930027,14.99242938,43.77547583,19.99940757,59.97876133,5.826073678,7.72910015,6.965074919,65.85561426,17.06824855,12.8331302,0.104602139,0.187569827,0.323940643,30.87418043,1.060143529,0.112160734,0.577712199,0.555362506,0.966936357,0.018811339,0.278150435
3.04432722,27.12059416,30.78563872,46.17889548,44.26602627,53.44933927,17.26691735,16.70158072,9.273169624,10.79009714,37.41013793,14.89791286,55.27075072,5.840765276,7.491184965,6.870653612,72.39548509,16.91715428,0.637913926,1.325049038,1.493554424,0.792855455,0.834615874,1.391980395,0.134189902,0.970915159,0.60129381,0.829078052,0.12346461,0.475902116
-11.32332321,25.10851854,28.27173042,38.10949943,79.138961,56.818105,27.30168845,16.82015208,8.726703072,7.62669251,47.2440201,16.5196233,65.8790352,6.023409145,8.423369507,6.967448609,78.47434823,15.58977878,5.778420215,0.90838511,0.070849636,0.17844561,20.19301414,0.81720076,0.136968917,0.748866743,0.380162344,0.838762188,0.019652812,0.586557721
